,Value
57955,300
57956,300
57957,400
57958,500
57959,400
57960,400
57961,400
57962,500
57963,500
57964,500
57965,500
57966,500
57967,200
57968,200
57969,200
57970,200
57971,200
57972,400
57973,400
57974,400
57975,400
57976,400
57977,600
57978,600
57979,600
57980,600
57981,600
57982,600
57983,800
57984,800
57985,800
57986,800
57987,800
57988,800
57989,1000
57990,1000
57991,1000
57992,1000
57993,1000
57994,1000
57996,200
57997,200
57998,200
57999,200
58000,200
58001,200
58002,400
58003,400
58004,400
58005,400
58006,400
58007,400
58008,600
58009,600
58010,600
58011,600
58012,600
58013,600
58014,800
58015,800
58016,800
58017,800
58018,2000
58019,800
58020,1000
58021,1000
58022,1000
58023,1000
58024,1000
58025,1000
58026,400
58027,400
58028,400
58029,400
58030,400
58031,400
58032,800
58033,800
58034,800
58035,800
58036,800
58037,800
58038,1000
58039,1000
58040,1000
58041,1000
58042,1000
58043,1000
58044,2000
58045,2000
58046,2000
58047,2000
58048,3000
58049,2000
58050,2000
58051,2000
58052,2000
58053,1000
58054,2000
58055,2000
58057,100
58058,100
58059,100
58060,100
58061,100
58062,200
58063,200
58064,200
58065,200
58066,200
58067,300
58068,300
58069,300
58070,300
58071,300
58072,400
58073,400
58074,400
58075,400
58076,400
58077,500
58078,500
58079,500
58080,500
58081,500
58082,200
58083,200
58084,200
58085,200
58086,200
58087,200
58088,400
58089,400
58090,400
58091,400
58092,400
58093,400
58094,1000
58095,600
58096,600
58097,600
58098,600
58099,600
58100,800
58101,800
58102,800
58103,800
58104,2000
58105,800
58106,1000
58107,1000
58108,1000
58109,1000
58110,1000
58111,1000
58113,200
58114,200
58115,200
58116,200
58117,200
58118,200
58119,400
58120,400
58121,400
58122,400
58123,400
58124,400
58125,600
58126,600
58127,600
58128,600
58129,600
58130,600
58131,800
58132,800
58133,3000
58134,800
58135,800
58136,800
58137,1000
58138,1000
58139,1000
58140,1000
58141,1000
58142,1000
58143,400
58144,400
58145,400
58146,400
58147,400
58148,400
58149,800
58150,800
58151,800
58152,4000
58153,800
58154,800
58155,1000
58156,1000
58157,1000
58158,1000
58159,1000
58160,1000
58161,2000
58162,2000
58163,4000
58164,2000
58165,2000
58166,2000
58167,2000
58168,2000
58169,2000
58170,2000
58171,2000
58172,2000
58174,100
58175,100
58176,100
58177,100
58178,100
58179,100
58180,200
58181,200
58182,200
58183,200
58184,200
58185,200
58186,300
58187,300
58188,300
58189,300
58190,300
58191,300
58192,400
58193,400
58194,400
58195,700
58196,400
58197,400
58198,500
58199,500
58200,500
58201,500
58202,500
58203,500
58204,200
58205,200
58206,200
58207,200
58208,200
58209,200
58210,400
58211,400
58212,400
58213,400
58214,400
58215,400
58216,600
58217,1000
58218,600
58219,600
58220,600
58221,600
58222,800
58223,800
58224,800
58225,800
58226,800
58227,800
58228,1000
58229,1000
58230,1000
58231,2000
58232,1000
58233,1000
58235,100
58236,100
58237,100
58238,100
58239,100
58240,100
58241,200
58242,200
58243,200
58244,200
58245,200
58246,200
58247,300
58248,300
58249,300
58250,300
58251,300
58252,300
58253,400
58254,400
58255,400
58256,400
58257,400
58258,400
58259,500
58260,1000
58261,500
58262,500
58263,500
58264,500
58265,200
58266,200
58267,200
58268,200
58269,200
58270,200
58271,400
58272,400
58273,400
58274,400
58275,400
58276,400
58277,100
58278,600
58279,600
58280,600
58281,600
58282,600
58283,800
58284,800
58285,800
58286,800
58287,800
58288,800
58289,1000
58290,1000
58291,1000
58292,1000
58293,700
58294,1000
58296,200
58297,200
58298,200
58299,200
58300,200
58301,200
58302,400
58303,400
58304,400
58305,400
58306,400
58307,400
58308,600
58309,600
58310,2000
58311,600
58312,600
58313,800
58314,800
58315,800
58316,800
58317,800
58318,1000
58319,1000
58320,1000
58321,1000
58322,1000
58323,1000
58324,400
58325,400
58326,400
58327,400
58328,400
58329,400
58330,800
58331,800
58332,800
58333,800
58334,800
58335,800
58336,1000
58337,1000
58338,1000
58339,4000
58340,1000
58341,1000
58342,2000
58343,2000
58344,2000
58345,2000
58346,3000
58347,2000
58348,2000
58349,2000
58350,2000
58351,2000
58352,2000
58354,200
58355,200
58356,200
58357,200
58358,200
58359,200
58360,400
58361,400
58362,400
58363,400
58364,400
58365,400
58366,600
58367,600
58368,600
58369,600
58370,600
58371,600
58372,800
58373,800
58374,800
58375,800
58376,1000
58377,800
58378,1000
58379,1000
58380,1000
58381,1000
58382,1000
58383,1000
58384,400
58385,400
58386,400
58387,400
58388,400
58389,400
58390,800
58391,800
58392,800
58393,800
58394,800
58395,800
58396,1000
58397,1000
58398,1000
58399,1000
58400,1000
58401,1000
58402,2000
58403,2000
58404,2000
58405,2000
58406,2000
58407,2000
58408,2000
58409,2000
58410,2000
58411,2000
58412,2000
58414,200
58415,200
58416,200
58417,200
58418,200
58419,200
58420,400
58421,400
58422,400
58423,400
58424,400
58425,400
58426,600
58427,600
58428,600
58429,600
58430,600
58431,800
58432,800
58433,800
58434,800
58435,800
58436,500
58437,1000
58438,1000
58439,1000
58440,1000
58441,1000
58442,400
58443,400
58444,400
58445,400
58446,400
58447,400
58448,800
58449,800
58450,800
58451,800
58452,800
58453,800
58454,1000
58455,1000
58456,1000
58457,1000
58458,1000
58459,1000
58460,3000
58461,2000
58462,1000
58463,2000
58464,2000
58465,2000
58466,2000
58467,2000
58468,2000
58469,2000
58470,2000
58472,100
58473,100
58474,100
58475,100
58476,100
58477,100
58478,200
58479,200
58480,200
58481,200
58482,200
58483,200
58484,300
58485,300
58486,300
58487,300
58488,300
58489,300
58490,400
58491,400
58492,700
58493,400
58494,400
58495,400
58496,500
58497,500
58498,500
58499,500
58500,500
58501,500
58502,200
58503,200
58504,200
58505,200
58506,200
58507,200
58508,400
58509,400
58510,400
58511,400
58512,400
58513,400
58514,600
58515,600
58516,600
58517,1000
58518,600
58519,600
58520,800
58521,800
58522,1000
58523,800
58524,800
58525,1000
58526,1000
58527,1000
58528,1000
58529,1000
58531,100
58532,100
58533,100
58534,100
58535,100
58536,100
58537,200
58538,200
58539,200
58540,200
58541,200
58542,200
58543,300
58544,300
58545,300
58546,300
58547,300
58548,300
58549,400
58550,400
58551,400
58552,400
58553,400
58554,500
58555,400
58556,500
58557,500
58558,500
58559,200
58560,200
58561,200
58562,200
58563,200
58564,200
58565,400
58566,400
58567,400
58568,400
58569,400
58570,200
58571,800
58572,600
58573,600
58574,600
58575,600
58576,600
58577,800
58578,800
58579,800
58580,800
58581,800
58582,800
58583,1000
58584,1000
58585,1000
58586,1000
58587,1000
58589,200
58590,200
58591,200
58592,200
58593,200
58594,200
58595,400
58596,400
58597,400
58598,400
58599,400
58600,400
58601,600
58602,600
58603,600
58604,600
58605,600
58606,600
58607,800
58608,800
58609,800
58610,800
58611,800
58612,800
58613,1000
58614,3000
58615,1000
58616,1000
58617,1000
58618,1000
58619,400
58620,400
58621,400
58622,400
58623,400
58624,400
58625,800
58626,800
58627,800
58628,800
58629,800
58630,800
58631,1000
58632,1000
58633,1000
58634,1000
58635,1000
58636,1000
58637,2000
58638,2000
58639,2000
58640,4000
58641,2000
58642,2000
58643,2000
58644,2000
58645,2000
58646,2000
58647,2000
58649,200
58650,200
58651,200
58652,200
58653,200
58654,200
58655,400
58656,400
58657,400
58658,400
58659,400
58660,400
58661,600
58662,600
58663,600
58664,600
58665,1000
58666,600
58667,800
58668,800
58669,800
58670,800
58671,800
58672,800
58673,1000
58674,1000
58675,1000
58676,1000
58677,1000
58678,1000
58679,400
58680,400
58681,400
58682,400
58683,400
58684,400
58685,800
58686,800
58687,800
58688,800
58689,800
58690,800
58691,1000
58692,1000
58693,1000
58694,3000
58695,1000
58696,2000
58697,2000
58698,2000
58699,2000
58700,500
58701,2000
58702,2000
58703,2000
58704,2000
58705,2000
58707,100
58708,100
58709,100
58710,100
58711,100
58712,100
58713,400
58714,200
58715,200
58716,200
58717,200
58718,200
58719,300
58720,300
58721,300
58722,300
58723,300
58724,300
58725,400
58726,400
58727,400
58728,400
58729,400
58730,400
58731,500
58732,500
58733,500
58734,500
58735,500
58736,500
58737,200
58738,200
58739,200
58740,200
58741,200
58742,200
58743,400
58744,400
58745,400
58746,400
58747,400
58748,400
58749,600
58750,600
58751,600
58752,600
58753,600
58754,600
58755,800
58756,2000
58757,800
58758,800
58759,800
58760,800
58761,1000
58762,1000
58763,500
58764,1000
58765,1000
58766,1000
58768,100
58769,100
58770,100
58771,100
58772,100
58773,100
58774,200
58775,200
58776,200
58777,200
58778,200
58779,200
58780,300
58781,300
58782,300
58783,300
58784,300
58785,300
58786,600
58787,400
58788,400
58789,400
58790,400
58791,400
58792,500
58793,500
58794,500
58795,500
58796,500
58797,500
58798,200
58799,200
58800,200
58801,200
58802,200
58803,200
58804,400
58805,400
58806,400
58807,400
58808,400
58809,400
58810,600
58811,600
58812,600
58813,600
58814,600
58815,600
58816,2000
58817,2000
58818,800
58819,800
58820,800
58821,800
58822,1000
58823,1000
58824,1000
58825,1000
58826,1000
58827,1000
58829,200
58830,200
58831,200
58832,200
58833,200
58834,200
58835,400
58836,400
58837,400
58838,400
58839,400
58840,400
58841,600
58842,600
58843,2000
58844,600
58845,600
58846,600
58847,800
58848,800
58849,800
58850,800
58851,800
58852,800
58853,1000
58854,1000
58855,1000
58856,1000
58857,1000
58858,1000
58859,400
58860,400
58861,400
58862,400
58863,400
58864,400
58865,800
58866,800
58867,800
58868,800
58869,800
58870,800
58871,1000
58872,1000
58873,1000
58874,1000
58875,1000
58876,10000
58877,2000
58878,2000
58879,2000
58880,5000
58881,2000
58882,2000
58883,2000
58884,2000
58885,2000
58886,2000
58887,2000
58888,2000
58890,200
58891,200
58892,200
58893,200
58894,200
58895,200
58896,400
58897,400
58898,400
58899,400
58900,400
58901,400
58902,600
58903,600
58904,600
58905,600
58906,600
58907,600
58908,800
58909,800
58910,800
58911,800
58912,1000
58913,800
58914,1000
58915,1000
58916,1000
58917,1000
58918,1000
58919,1000
58920,400
58921,400
58922,400
58923,400
58924,400
58925,400
58926,800
58927,800
58928,800
58929,800
58930,800
58931,800
58932,1000
58933,1000
58934,1000
58935,1000
58936,1000
58937,2000
58938,2000
58939,2000
58940,2000
58941,2000
58942,2000
58943,2000
58944,2000
58945,2000
58946,2000
58947,2000
58948,2000
58949,2000
58951,200
58952,200
58953,200
58954,200
58955,200
58956,200
58957,400
58958,400
58959,400
58960,400
58961,400
58962,400
58963,600
58964,600
58965,600
58966,600
58967,600
58968,600
58969,1000
58970,800
58971,800
58972,800
58973,800
58974,800
58975,1000
58976,1000
58977,1000
58978,1000
58979,1000
58980,1000
58981,400
58982,400
58983,400
58984,400
58985,400
58986,400
58987,800
58988,800
58989,800
58990,800
58991,800
58992,800
58993,1000
58994,1000
58995,1000
58996,1000
58997,1000
58998,1000
58999,2000
59000,2000
59001,2000
59002,2000
59003,3000
59004,2000
59005,2000
59006,2000
59007,2000
59008,2000
59009,2000
59010,2000
59012,100
59013,100
59014,100
59015,100
59016,100
59017,100
59018,200
59019,200
59020,200
59021,200
59022,200
59023,200
59024,300
59025,300
59026,300
59027,300
59028,300
59029,300
59030,400
59031,400
59032,400
59033,400
59034,400
59035,400
59036,500
59037,500
59038,500
59039,500
59040,2000
59041,500
59042,200
59043,200
59044,200
59045,200
59046,200
59047,200
59048,400
59049,400
59050,400
59051,400
59052,400
59053,400
59054,600
59055,600
59056,600
59057,600
59058,600
59059,600
59060,800
59061,2000
59062,800
59063,800
59064,800
59065,800
59066,1000
59067,1000
59068,1000
59069,1000
59070,1000
59071,500
59073,200
59074,200
59075,200
59076,200
59077,200
59078,200
59079,1000
59080,400
59081,400
59082,400
59083,400
59084,400
59085,600
59086,600
59087,600
59088,600
59089,600
59090,600
59091,800
59092,800
59093,800
59094,800
59095,800
59096,800
59097,1000
59098,1000
59099,1000
59100,1000
59101,1000
59102,1000
59103,400
59104,400
59105,400
59106,400
59107,400
59108,400
59109,800
59110,800
59111,800
59112,800
59113,800
59114,800
59115,1000
59116,1000
59117,3000
59118,1000
59119,1000
59120,1000
59121,2000
59122,2000
59123,2000
59124,2000
59125,2000
59126,2000
59127,2000
59128,2000
59129,2000
59130,2000
59131,2000
59132,2000
59134,200
59135,200
59136,200
59137,200
59138,200
59139,200
59140,1000
59141,400
59142,400
59143,400
59144,400
59145,400
59146,600
59147,600
59148,600
59149,600
59150,600
59151,600
59152,800
59153,800
59154,800
59155,800
59156,800
59157,800
59158,1000
59159,1000
59160,1000
59161,1000
59162,1000
59163,1000
59164,400
59165,400
59166,400
59167,400
59168,400
59169,400
59170,800
59171,800
59172,800
59173,800
59174,800
59175,800
59176,1000
59177,1000
59178,1000
59179,1000
59180,1000
59181,1000
59182,5000
59183,2000
59184,2000
59185,2000
59186,1000
59187,2000
59188,2000
59189,2000
59190,2000
59191,2000
59192,2000
59193,2000
59195,100
59196,100
59197,100
59198,100
59199,100
59200,100
59201,200
59202,200
59203,200
59204,200
59205,200
59206,200
59207,300
59208,500
59209,300
59210,300
59211,300
59212,300
59213,400
59214,400
59215,400
59216,400
59217,400
59218,400
59219,500
59220,500
59221,500
59222,500
59223,500
59224,500
59225,200
59226,200
59227,200
59228,200
59229,200
59230,200
59231,400
59232,400
59233,400
59234,400
59235,400
59236,400
59237,600
59238,600
59239,600
59240,600
59241,600
59242,600
59243,800
59244,1000
59245,800
59246,800
59247,800
59248,1000
59249,1000
59250,1000
59251,1000
59252,1000
59253,1000
59255,100
59256,100
59257,100
59258,100
59259,100
59260,100
59261,200
59262,200
59263,200
59264,200
59265,200
59266,200
59267,300
59268,300
59269,300
59270,300
59271,300
59272,300
59273,400
59274,400
59275,400
59276,400
59277,400
59278,400
59279,500
59280,500
59281,500
59282,500
59283,700
59284,500
59285,200
59286,200
59287,200
59288,200
59289,200
59290,200
59291,400
59292,400
59293,400
59294,400
59295,400
59296,400
59297,600
59298,600
59299,600
59300,600
59301,600
59302,600
59303,800
59304,800
59305,800
59306,800
59307,800
59308,800
59309,1000
59310,1000
59311,1000
59312,900
59313,1000
59315,200
59316,200
59317,200
59318,200
59319,200
59320,200
59321,400
59322,400
59323,400
59324,400
59325,400
59326,600
59327,600
59328,600
59329,600
59330,600
59331,800
59332,800
59333,800
59334,800
59335,800
59336,1000
59337,1000
59338,1000
59339,1000
59340,3000
59341,400
59342,400
59343,400
59344,400
59345,400
59346,400
59347,800
59348,800
59349,800
59350,800
59351,800
59352,800
59353,1000
59354,2000
59355,1000
59356,1000
59357,1000
59358,1000
59359,2000
59360,2000
59361,2000
59362,2000
59363,2000
59364,2000
59365,2000
59366,2000
59367,2000
59368,2000
59369,2000
59371,100
59372,100
59373,100
59374,200
59375,200
59376,200
59377,200
59378,200
59379,300
59380,300
59381,300
59382,300
59383,300
59384,300
59385,400
59386,400
59387,400
59388,400
59389,400
59390,500
59391,500
59392,500
59393,500
59394,500
59395,200
59396,200
59397,200
59398,200
59399,200
59400,200
59401,400
59402,400
59403,400
59404,400
59405,400
59406,400
59407,600
59408,600
59409,600
59410,600
59411,600
59412,800
59413,800
59414,1000
59415,800
59416,800
59417,1000
59418,1000
59419,1000
59421,200
59422,200
59423,200
59424,200
59425,200
59426,200
59427,400
59428,400
59429,400
59430,400
59431,400
59432,400
59433,600
59434,600
59435,600
59436,600
59437,600
59438,600
59439,800
59440,800
59441,800
59442,800
59443,800
59444,800
59445,1000
59446,1000
59447,1000
59448,1000
59449,2000
59450,1000
59451,400
59452,400
59453,400
59454,400
59455,400
59456,400
59457,800
59458,800
59459,800
59460,800
59461,800
59462,800
59463,1000
59464,1000
59465,1000
59466,2000
59467,1000
59468,1000
59469,2000
59470,2000
59471,2000
59472,2000
59473,2000
59474,2000
59475,2000
59476,2000
59477,2000
59478,2000
59479,2000
59480,2000
59482,200
59483,200
59484,200
59485,200
59486,200
59487,200
59488,400
59489,400
59490,400
59491,400
59492,400
59493,400
59494,600
59495,600
59496,600
59497,600
59498,600
59499,600
59500,800
59501,800
59502,800
59503,800
59504,800
59505,800
59506,1000
59507,1000
59508,1000
59509,1000
59510,1000
59511,1000
59512,400
59513,400
59514,400
59515,400
59516,400
59517,400
59518,800
59519,800
59520,800
59521,800
59522,800
59523,800
59524,1000
59525,1000
59526,1000
59527,1000
59528,1000
59529,1000
59530,2000
59531,2000
59532,2000
59533,2000
59534,2000
59535,2000
59536,1000
59537,2000
59538,2000
59539,2000
59540,2000
59541,2000
59543,200
59544,200
59545,200
59546,200
59547,200
59548,200
59549,400
59550,400
59551,400
59552,400
59553,400
59554,400
59555,600
59556,600
59557,600
59558,600
59559,600
59560,600
59561,1000
59562,800
59563,800
59564,800
59565,800
59566,800
59567,1000
59568,1000
59569,1000
59570,1000
59571,1000
59572,1000
59573,400
59574,400
59575,400
59576,400
59577,400
59578,400
59579,800
59580,800
59581,800
59582,800
59583,800
59584,800
59585,800
59586,1000
59587,1000
59588,2000
59589,1000
59590,1000
59591,2000
59592,2000
59593,2000
59594,2000
59595,2000
59596,2000
59597,2000
59598,2000
59599,2000
59600,2000
59601,2000
59602,2000
59604,100
59605,100
59606,100
59607,100
59608,100
59609,100
59610,200
59611,200
59612,200
59613,200
59614,200
59615,200
59616,300
59617,300
59618,300
59619,300
59620,300
59621,300
59622,400
59623,400
59624,400
59625,400
59626,400
59627,400
59628,500
59629,200
59630,500
59631,500
59632,500
59633,500
59634,200
59635,200
59636,200
59637,200
59638,200
59639,200
59640,400
59641,400
59642,400
59643,400
59644,400
59645,400
59646,600
59647,600
59648,600
59649,600
59650,600
59651,600
59652,1000
59653,800
59654,800
59655,800
59656,800
59657,1000
59658,1000
59659,1000
59660,1000
59661,1000
59663,100
59664,100
59665,100
59666,100
59667,100
59668,100
59669,200
59670,200
59671,200
59672,200
59673,200
59674,200
59675,300
59676,300
59677,300
59678,300
59679,1000
59680,300
59681,400
59682,400
59683,400
59684,400
59685,400
59686,400
59687,500
59688,500
59689,500
59690,500
59691,500
59692,500
59693,200
59694,200
59695,200
59696,200
59697,200
59698,200
59699,400
59700,400
59701,400
59702,400
59703,400
59704,400
59705,600
59706,600
59707,600
59708,600
59709,600
59710,1000
59711,800
59712,800
59713,800
59714,800
59715,800
59716,800
59717,1000
59718,1000
59719,1000
59720,1000
59721,1000
