,Value
15534,300
15535,2000
15536,2000
15537,800
15538,400
15539,200
15540,1000
15541,2000
15542,600
15543,800
15544,400
15545,100
15546,400
15547,500
15548,1000
15549,600
15550,1000
15551,400
15552,800
15553,200
15554,500
15555,400
15556,800
15557,2000
15558,800
15559,1000
15560,600
15561,200
15562,1000
15563,800
15564,400
15565,500
15566,1000
15567,400
15568,200
15569,200
15570,800
15571,800
15572,1000
15573,500
15574,300
15575,1000
15576,400
15577,300
15578,300
15579,400
15580,400
15581,1000
15582,300
15583,400
15584,1000
15585,400
15586,100
15587,800
15588,100
15589,600
15590,1000
15591,400
15592,800
15593,3000
15594,800
15595,1000
15596,1000
15597,1000
15598,400
15599,1000
15600,200
15601,200
15602,200
15603,1000
15604,400
15605,400
15606,100
15607,1000
15608,800
15609,400
15610,1000
15611,200
15612,800
15613,600
15614,1000
15615,100
15616,1000
15617,1000
15618,800
15619,1000
15620,800
15621,400
15622,100
15623,3000
15624,2000
15625,400
15626,200
15627,400
15628,800
15629,2000
15630,1000
15631,600
15632,400
15633,600
15634,4000
15635,2000
15636,800
15637,800
15638,100
15639,2000
15640,1000
15641,500
15642,500
15643,1000
15644,2000
15645,2000
15646,200
15647,200
15648,800
15649,600
15650,1000
15651,1000
15652,400
15653,500
15654,1000
15655,300
15656,200
15657,200
15658,800
15659,1000
15660,600
15661,100
15662,2000
15663,2000
15664,1000
15665,800
15666,100
15667,400
15668,500
15669,300
15670,400
15671,600
15672,100
15673,400
15674,400
15675,2000
15676,2000
15677,400
15678,300
15679,800
15680,400
15681,600
15682,1000
15683,100
15684,1000
15685,400
15686,800
15687,2000
15688,400
15689,800
15690,2000
15691,400
15692,800
15693,200
15694,200
15695,400
15696,200
15697,800
15698,400
15699,2000
15700,300
15701,800
15702,200
15703,600
15704,800
15705,400
15706,600
15707,2000
15708,600
15709,600
15710,400
15711,600
15712,1000
15713,800
15714,100
15715,600
15716,1000
15717,800
15718,1000
15719,400
15720,500
15721,600
15722,2000
15723,800
15724,1000
15725,300
15726,400
15727,2000
15728,2000
15729,1000
15730,400
15731,500
15732,800
15733,800
15734,200
15735,800
15736,400
15737,500
15738,800
15739,800
15740,200
15741,1000
15742,1000
15743,600
15744,3000
15745,800
15746,2000
15747,800
15748,800
15749,800
15750,400
15751,600
15752,200
15753,1000
15754,200
15755,800
15756,100
15757,800
15758,400
15759,400
15760,400
15761,2000
15762,800
15763,1000
15764,1000
15765,1000
15766,800
15767,800
15768,100
15769,800
15770,1000
15771,1000
15772,300
15773,1000
15774,200
15775,400
15776,2000
15777,800
15778,300
15779,800
15780,200
15781,400
15782,800
15783,200
15784,200
15785,2000
15786,400
15787,600
15788,1000
15789,400
15790,800
15791,600
15792,1000
15793,400
15794,300
15795,1000
15796,1000
15797,300
15798,200
15799,300
15800,1000
15801,1000
15802,200
15803,1000
15804,400
15805,1000
15806,1000
15807,200
15808,800
15809,200
15810,1000
15811,500
15812,200
15813,600
15814,500
15815,200
15816,800
15817,400
15818,1000
15819,200
15820,200
15821,400
15822,1000
15823,600
15824,1000
15825,200
15826,1000
15827,600
15828,800
15829,400
15830,300
15831,1000
15832,400
15833,1000
15834,200
15835,800
15836,400
15837,600
15838,1000
15839,200
15840,600
15841,200
15842,400
15843,2000
15844,300
15845,800
15846,500
15847,2000
15848,600
15849,800
15850,200
15851,400
15852,600
15853,2000
15854,100
15855,200
15856,200
15857,800
15858,300
15859,2000
15860,1000
15861,500
15862,300
15863,500
15864,800
15865,400
15866,100
15867,500
15868,400
15869,800
15870,800
15871,800
15872,800
15873,2000
15874,2000
15875,300
15876,1000
15877,1000
15878,1000
15879,800
15880,400
15881,600
15882,600
15883,800
15884,200
15885,1000
15886,200
15887,3000
15888,400
15889,2000
15890,1000
15891,400
15892,500
15893,600
15894,400
15895,400
15896,200
15897,300
15898,600
15899,300
15900,400
15901,200
15902,1000
15903,1000
15904,2000
15905,1000
15906,400
15907,1000
15908,100
15909,400
15910,600
15911,800
15912,600
15913,2000
15914,300
15915,300
15916,100
15917,600
15918,2000
15919,2000
15920,400
15921,200
15922,200
15923,400
15924,200
15925,400
15926,600
15927,2000
15928,2000
15929,800
15930,1000
15931,800
15932,200
15933,800
15934,200
15935,1000
15936,600
15937,400
15938,500
15939,1000
15940,400
15941,400
15942,600
15943,100
15944,1000
15945,400
15946,200
15947,500
15948,800
15949,500
15950,2000
15951,1000
15952,1000
15953,400
15954,2000
15955,1000
15956,200
15957,800
15958,200
15959,1000
15960,2000
15961,200
15962,200
15963,200
15964,200
15965,2000
15966,800
15967,1000
15968,800
15969,1000
15970,200
15971,2000
15972,500
15973,100
15974,200
15975,400
15976,1000
15977,2000
15978,400
15979,400
15980,100
15981,800
15982,300
15983,600
15984,400
15985,400
15986,200
15987,200
15988,400
15989,200
15990,400
15991,2000
15992,1000
15993,400
15994,500
15995,600
15996,600
15997,1000
15998,1000
15999,300
16000,400
16001,800
16002,600
16003,800
16004,200
16005,200
16006,2000
16007,600
16008,1000
16009,2000
16010,800
16011,1000
16012,1000
16013,600
16014,2000
16015,200
16016,500
16017,3000
16018,400
16019,100
16020,300
16021,400
16022,400
16023,1000
16024,400
16025,400
16026,800
16027,2000
16028,2000
16029,400
16030,1000
16031,1000
16032,600
16033,400
16034,400
16035,800
16036,2000
16037,200
16038,1000
16039,1000
16040,600
16041,200
16042,400
16043,800
16044,2000
16045,400
16046,1000
16047,400
16048,400
16049,2000
16050,800
16051,700
16052,100
16053,300
16054,800
16055,400
16056,400
16057,2000
16058,200
16059,600
16060,500
16061,500
16062,100
16063,2000
16064,300
16065,100
16066,800
16067,1000
16068,800
16069,200
16070,100
16071,800
16072,800
16073,400
16074,800
16075,700
16076,800
16077,100
16078,1000
16079,200
16080,200
16081,400
16082,400
16083,800
16084,100
16085,600
16086,1000
16087,800
16088,800
16089,400
16090,600
16091,200
16092,200
16093,600
16094,500
16095,400
16096,400
16097,400
16098,400
16099,400
16100,1000
16101,300
16102,800
16103,5000
16104,800
16105,100
16106,1000
16107,500
16108,400
16109,600
16110,1000
16111,800
16112,400
16113,300
16114,600
16115,1000
16116,1000
16117,200
16118,800
16119,2000
16120,800
16121,500
16122,400
16123,1000
16124,800
16125,400
16126,800
16127,800
16128,200
16129,200
16130,800
16131,1000
16132,100
16133,800
16134,400
16135,1000
16136,1000
16137,600
16138,800
16139,1000
16140,600
16141,400
16142,2000
16143,300
16144,800
16145,400
16146,600
16147,200
16148,2000
16149,2000
16150,600
16151,400
16152,400
16153,400
16154,200
16155,800
16156,800
16157,300
16158,600
16159,1000
16160,600
16161,800
16162,200
16163,800
16164,800
16165,2000
16166,800
16167,100
16168,400
16169,2000
16170,3000
16171,300
16172,2000
16173,2000
16174,100
16175,2000
16176,400
16177,3000
16178,300
16179,1000
16180,300
16181,2000
16182,600
16183,800
16184,800
16185,2000
16186,800
16187,200
16188,800
16189,2000
16190,2000
16191,600
16192,1000
16193,2000
16194,400
16195,300
16196,500
16197,1000
16198,400
16199,1000
16200,800
16201,2000
16202,500
16203,1000
16204,1000
16205,400
16206,1000
16207,600
16208,600
16209,200
16210,200
16211,600
16212,2000
16213,600
16214,200
16215,1000
16216,600
16217,100
16218,800
16219,1000
16220,2000
16221,800
16222,600
16223,600
16224,400
16225,2000
16226,800
16227,800
16228,400
16229,200
16230,600
16231,2000
16232,200
16233,100
16234,1000
16235,200
16236,400
16237,100
16238,800
16239,400
16240,800
16241,2000
16242,400
16243,2000
16244,1000
16245,2000
16246,200
16247,800
16248,600
16249,500
16250,400
16251,100
16252,400
16253,800
16254,200
16255,400
16256,1000
16257,200
16258,100
16259,1000
16260,400
16261,1000
16262,600
16263,600
16264,1000
16265,1000
16266,100
16267,500
16268,800
16269,800
16270,100
16271,700
16272,100
16273,600
16274,200
16275,300
16276,600
16277,400
16278,1000
16279,1000
16280,800
16281,2000
16282,500
16283,2000
16284,300
16285,600
16286,800
16287,800
16288,1000
16289,800
16290,100
16291,400
16292,400
16293,200
16294,200
16295,1000
16296,400
16297,1000
16298,400
16299,400
16300,200
16301,1000
16302,2000
16303,2000
16304,800
16305,1000
16306,600
16307,800
16308,200
16309,200
16310,400
16311,400
16312,400
16313,100
16314,800
16315,2000
16316,200
16317,100
16318,200
16319,500
16320,400
16321,500
16322,200
16323,1000
16324,300
16325,2000
16326,400
16327,1000
16328,1000
16329,500
16330,400
16331,600
16332,400
16333,800
16334,200
16335,2000
16336,400
16337,2000
16338,200
16339,200
16340,400
16341,100
16342,400
16343,400
16344,800
16345,200
16346,200
16347,600
16348,400
16349,2000
16350,1000
16351,400
16352,400
16353,800
16354,200
16355,400
16356,400
16357,400
16358,1000
16359,2000
16360,500
16361,800
16362,1000
16363,800
16364,800
16365,800
16366,800
16367,2000
16368,600
16369,800
16370,200
16371,500
16372,1000
16373,2000
16374,400
16375,800
16376,400
16377,200
16378,500
16379,400
16380,1000
16381,200
16382,800
16383,1000
16384,400
16385,1000
16386,500
16387,400
16388,600
16389,600
16390,400
16391,300
16392,400
16393,200
16394,800
16395,100
16396,800
16397,1000
16398,800
16399,600
16400,400
16401,400
16402,600
16403,400
16404,300
16405,500
16406,500
16407,400
16408,800
16409,1000
16410,800
16411,1000
16412,400
16413,500
16414,1000
16415,800
16416,800
16417,2000
16418,600
16419,400
16420,100
16421,600
16422,1000
16423,800
16424,800
16425,6000
16426,400
16427,600
16428,400
16429,2000
16430,200
16431,1000
16432,1000
16433,800
16434,800
16435,800
16436,800
16437,100
16438,200
16439,400
16440,2000
16441,400
16442,600
16443,1000
16444,400
16445,800
16446,400
16447,400
16448,400
16449,600
16450,400
16451,1000
16452,600
16453,1000
16454,400
16455,800
16456,600
16457,1000
16458,600
16459,400
16460,100
16461,400
16462,600
16463,500
16464,500
16465,200
16466,200
16467,500
16468,200
16469,600
16470,1000
16471,400
16472,1000
16473,1000
16474,1000
16475,200
16476,2000
16477,600
16478,1000
16479,400
16480,1000
16481,400
16482,1000
16483,1000
16484,600
16485,2000
16486,100
16487,1000
16488,1000
16489,200
16490,1000
16491,400
16492,200
16493,2000
16494,2000
16495,1000
16496,300
16497,500
16498,1000
16499,200
16500,400
16501,400
16502,400
16503,1000
16504,3000
16505,400
16506,4000
16507,200
16508,800
16509,1000
16510,800
16511,2000
16512,100
16513,2000
16514,2000
16515,800
16516,1000
16517,200
16518,200
16519,500
16520,1000
16521,600
16522,1000
16523,1000
16524,800
16525,100
16526,400
16527,200
16528,2000
16529,400
16530,600
16531,800
16532,500
16533,200
16534,2000
16535,600
16536,600
16537,400
16538,2000
16539,800
16540,400
16541,400
16542,600
16543,200
16544,500
16545,400
16546,800
16547,2000
16548,500
16549,1000
16550,400
16551,1000
16552,800
16553,600
16554,400
16555,1000
16556,2000
16557,800
16558,600
16559,600
16560,800
16561,200
16562,2000
16563,500
16564,200
16565,1000
16566,200
16567,400
16568,800
16569,2000
16570,400
16571,400
16572,600
16573,200
16574,100
16575,200
16576,400
16577,400
16578,200
16579,2000
16580,400
16581,1000
16582,400
16583,1000
16584,400
16585,700
16586,800
16587,400
16588,2000
16589,400
16590,800
16591,2000
16592,1000
16593,600
16594,2000
16595,500
16596,600
16597,2000
16598,200
16599,800
16600,400
16601,400
16602,400
16603,400
16604,500
16605,400
16606,2000
16607,2000
16608,1000
16609,400
16610,1000
16611,200
16612,1000
16613,400
16614,200
16615,800
16616,400
16617,2000
16618,100
16619,600
16620,1000
16621,1000
16622,200
16623,1000
16624,400
16625,2000
16626,200
16627,6000
16628,200
16629,200
16630,400
16631,200
16632,200
16633,100
16634,400
16635,1000
16636,2000
16637,2000
16638,800
16639,400
16640,400
16641,100
16642,600
16643,1000
16644,400
16645,400
16646,600
16647,800
16648,800
16649,300
16650,2000
16651,500
16652,800
16653,800
16654,300
16655,2000
16656,300
16657,800
16658,400
16659,800
16660,400
16661,400
16662,400
16663,2000
16664,600
16665,1000
16666,400
16667,1000
16668,2000
16669,100
16670,400
16671,300
16672,1000
16673,200
16674,200
16675,800
16676,600
16677,600
16678,400
16679,200
16680,300
16681,200
16682,2000
16683,500
16684,1000
16685,1000
16686,400
16687,800
16688,800
16689,2000
16690,400
16691,300
16692,600
16693,800
16694,800
16695,100
16696,1000
16697,2000
16698,400
16699,400
16700,1000
16701,800
16702,400
16703,400
16704,600
16705,2000
16706,500
16707,100
16708,3000
16709,200
16710,400
16711,400
16712,800
16713,4000
16714,1000
16715,300
16716,2000
16717,400
16718,2000
16719,300
16720,200
16721,500
16722,600
16723,800
16724,800
16725,800
16726,800
16727,100
16728,800
16729,100
16730,800
16731,1000
16732,800
16733,2000
16734,600
16735,1000
16736,800
16737,1000
16738,800
16739,800
16740,100
16741,300
16742,2000
16743,1000
16744,200
16745,200
16746,500
16747,400
16748,800
16749,1000
16750,200
16751,200
16752,600
16753,1000
16754,600
16755,800
16756,400
16757,400
16758,400
16759,600
16760,1000
16761,300
16762,400
16763,2000
16764,1000
16765,2000
16766,200
16767,800
16768,800
16769,800
16770,200
16771,500
16772,400
16773,1000
16774,200
16775,600
16776,400
16777,300
16778,200
16779,2000
16780,600
16781,400
16782,800
16783,800
16784,3000
16785,400
16786,1000
16787,300
16788,800
16789,400
16790,600
16791,2000
16792,800
16793,2000
16794,100
16795,1000
16796,400
16797,200
16798,600
16799,400
16800,200
16801,2000
16802,2000
16803,800
16804,400
16805,2000
16806,200
16807,1000
16808,300
16809,400
16810,1000
16811,1000
16812,200
16813,2000
16814,800
16815,400
16816,800
16817,300
16818,600
16819,2000
16820,200
16821,400
16822,2000
16823,600
16824,2000
16825,2000
16826,500
16827,1000
16828,800
16829,800
16830,200
16831,400
16832,600
16833,100
16834,800
16835,800
16836,2000
16837,200
16838,400
16839,1000
16840,1000
16841,1000
16842,800
16843,300
16844,1000
16845,400
16846,600
16847,400
16848,800
16849,400
16850,400
16851,800
16852,1000
16853,2000
16854,1000
16855,400
16856,600
16857,400
16858,800
16859,400
16860,4000
16861,200
16862,400
16863,200
16864,200
16865,3000
16866,800
16867,400
16868,2000
16869,400
16870,400
16871,500
16872,200
16873,400
16874,800
16875,200
16876,1000
16877,200
16878,500
16879,400
16880,800
16881,400
16882,400
16883,200
16884,2000
16885,300
16886,200
16887,600
16888,200
16889,200
16890,400
16891,400
16892,2000
16893,400
16894,400
16895,1000
16896,800
16897,400
16898,1000
16899,800
16900,800
16901,600
16902,1000
16903,1000
16904,800
16905,200
16906,1000
16907,2000
16908,800
16909,300
16910,1000
16911,800
16912,300
16913,100
16914,1000
16915,200
16916,600
16917,1000
16918,200
16919,200
16920,400
16921,2000
16922,400
16923,2000
16924,800
16925,200
16926,400
16927,800
16928,400
16929,800
16930,800
16931,2000
16932,400
16933,600
16934,200
16935,1000
16936,800
16937,1000
16938,300
16939,200
16940,800
16941,2000
16942,400
16943,1000
16944,400
16945,400
16946,2000
16947,200
16948,100
16949,600
16950,800
16951,600
16952,2000
16953,400
16954,500
16955,400
16956,100
16957,800
16958,400
16959,300
16960,800
16961,2000
16962,100
16963,200
16964,400
16965,400
16966,1000
16967,400
16968,400
16969,400
16970,600
16971,400
16972,2000
16973,1000
16974,1000
16975,100
16976,600
16977,400
16978,300
16979,200
16980,600
16981,400
16982,1000
16983,800
16984,400
16985,800
16986,200
16987,800
16988,800
16989,600
16990,300
16991,400
16992,100
16993,1000
16994,400
16995,2000
16996,600
16997,500
16998,100
16999,1000
17000,600
17001,400
17002,2000
17003,100
17004,500
17005,1000
17006,200
17007,300
17008,800
17009,400
17010,400
17011,600
17012,1000
17013,600
17014,200
17015,200
17016,400
17017,2000
17018,400
17019,800
17020,2000
17021,400
17022,1000
17023,200
17024,200
17025,2000
17026,200
17027,300
17028,500
17029,400
17030,200
17031,400
17032,400
17033,600
17034,800
17035,200
17036,400
17037,1000
17038,400
17039,1000
17040,200
17041,200
17042,600
17043,2000
17044,400
17045,400
17046,600
17047,300
17048,200
17049,400
17050,4000
17051,200
17052,1000
17053,400
17054,2000
17055,200
17056,1000
17057,600
17058,800
17059,800
17060,800
17061,1000
17062,100
17063,200
17064,400
17065,100
17066,400
17067,600
17068,200
17069,2000
17070,300
17071,1000
17072,200
17073,400
17074,100
17075,800
17076,1000
17077,200
17078,400
17079,200
17080,400
17081,2000
17082,300
17083,300
17084,300
17085,2000
17086,100
17087,200
17088,400
17089,2000
17090,2000
17091,400
17092,2000
17093,100
17094,800
17095,3000
17096,400
17097,400
17098,800
17099,2000
17100,200
17101,600
17102,2000
17103,2000
17104,800
17105,400
17106,300
17107,400
17108,600
17109,600
17110,400
17111,200
17112,1000
17113,10000
17114,200
17115,200
17116,300
17117,500
17118,2000
17119,200
17120,300
17121,2000
17122,800
17123,500
17124,200
17125,1000
17126,2000
17127,200
17128,1000
17129,400
17130,500
17131,800
17132,300
17133,600
17134,400
17135,500
17136,500
17137,200
17138,400
17139,100
17140,2000
17141,300
17142,800
17143,600
17144,2000
17145,2000
17146,1000
17147,400
17148,2000
17149,300
17150,800
17151,300
17152,2000
17153,300
17154,400
17155,800
17156,1000
17157,400
17158,200
17159,1000
17160,1000
17161,200
17162,1000
17163,1000
17164,400
17165,2000
17166,400
17167,1000
17168,400
17169,1000
17170,1000
17171,500
17172,800
17173,800
17174,400
17175,400
17176,2000
17177,1000
17178,2000
17179,600
17180,800
17181,300
17182,500
17183,200
17184,400
17185,2000
17186,800
17187,2000
17188,600
17189,800
17190,200
17191,400
17192,1000
17193,400
17194,100
17195,200
17196,200
17197,200
17198,100
17199,300
17200,300
17201,2000
17202,2000
17203,2000
17204,800
17205,2000
17206,800
17207,200
17208,400
17209,400
17210,400
17211,800
17212,400
17213,200
17214,2000
17215,800
17216,700
17217,1000
17218,600
17219,400
17220,200
17221,600
17222,4000
17223,400
17224,400
17225,600
17226,600
17227,400
17228,300
17229,200
17230,2000
17231,600
17232,3000
17233,1000
17234,300
17235,600
17236,600
17237,600
17238,300
17239,400
17240,1000
17241,2000
17242,800
17243,2000
17244,400
17245,400
17246,1000
17247,500
17248,400
17249,600
17250,300
17251,100
17252,1000
17253,500
17254,400
17255,2000
17256,400
17257,600
17258,1000
17259,1000
17260,600
17261,200
17262,400
